player_id,player_name,position,team(s),league_position,country,league,season,minutes_played,FTE_games_played,games_started,full_games_played,games_subbed_on,games_subbed_off,goals,assists,contribution_ols,contribution_ols_std,ridge_contribution_alpha_10_0,ridge_contribution_alpha_10_0_std,lasso_contribution_alpha_0_001,lasso_contribution_alpha_0_001_std,lasso_contribution_alpha_best,lasso_contribution_alpha_best_std,partialled_lasso_contribution_alpha_best,partialled_lasso_contribution_alpha_best_std,partialled_contribution_ols,partialled_contribution_ols_std,partialled_ridge_contribution_alpha_10_0,partialled_ridge_contribution_alpha_10_0_std,partialled_lasso_contribution_alpha_0_001,partialled_lasso_contribution_alpha_0_001_std,is_pooled_member,pooled_group_key,other_players_same_minutes,total_regular_games,valid_regular_games,missing_games_count,no_observations,lasso_alpha_selected,partialled_lasso_alpha_selected
46654,Aridane Hernández,D,Rayo Vallecano,17,Spain,La Liga,2023,1724.0,18.696,19,18,0,1,0,0,1.1,0.658,0.324,0.293,0.0,0.173,0.171,0.316,0.05,0.152,1.1,0.658,0.355,0.292,0.000765,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47247,David Soria,G,Getafe,14,Spain,La Liga,2023,3487.0,37.903,38,37,0,1,0,0,1.08,2.57,0.935,0.328,0.0123,0.173,0.794,0.316,0.775,0.152,1.15,2.57,1.02,0.327,0.0767,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
6503,Nahuel Molina,M,Atletico Madrid,4,Spain,La Liga,2023,1872.0,20.38,19,9,11,11,2,3,1.08,0.277,0.378,0.129,0.17,0.173,0.271,0.316,0.0763,0.152,1.07,0.277,0.34,0.128,0.0264,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
22225,Reinildo Mandava,D,Atletico Madrid,4,Spain,La Liga,2023,742.0,8.126,7,6,9,1,2,1,1.07,0.339,0.409,0.194,0.0946,0.173,0.279,0.316,0.0669,0.152,1.07,0.339,0.368,0.194,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
1493,Marcos Acuña,M,Sevilla,15,Spain,La Liga,2023,1335.0,14.23,18,5,3,13,1,2,1.05,0.978,0.365,0.186,0.0,0.173,0.192,0.316,-0.0354,0.152,1.05,0.978,0.339,0.186,-0.0135,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
179955,Unknown,Unknown,Celta Vigo,13,Spain,La Liga,2023,9.0,0.112,0,0,1,0,0,0,1.03,1.16,0.217,0.417,0.0,0.173,0.0,0.316,0.0,0.152,1.03,1.16,0.243,0.416,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47303,Aihen Muñoz,D,Real Sociedad,6,Spain,La Liga,2023,1164.0,12.665,11,10,10,1,0,2,1.03,0.337,0.764,0.218,0.297,0.173,0.593,0.316,0.158,0.152,1.02,0.337,0.728,0.217,0.022,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
24793,Jorge Meré,D,Cadiz,18,Spain,La Liga,2023,687.0,7.34,8,3,2,5,0,0,1.03,0.392,0.307,0.189,0.0,0.173,0.176,0.316,-0.0138,0.152,1.03,0.392,0.329,0.188,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
181421,Abdessamad Ezzalzouli,M,"Multiple Teams (Barcelona, Real Betis)",Multiple Teams,Spain,La Liga,2023,938.0,10.247,6,1,22,5,2,0,1.02,0.351,0.149,0.164,0.0,0.173,0.0,0.316,0.0,0.152,1.02,0.351,0.155,0.163,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47566,Javi Galán,M,"Multiple Teams (Atletico Madrid, Real Sociedad)",Multiple Teams,Spain,La Liga,2023,1207.0,13.179,13,10,6,3,0,1,1.02,0.294,0.754,0.183,0.286,0.173,0.589,0.316,0.0999,0.152,1.01,0.294,0.726,0.183,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47282,Raúl García,F,Athletic Club,5,Spain,La Liga,2023,436.0,4.753,1,0,19,1,1,0,1.0,0.412,0.433,0.211,0.0279,0.173,0.351,0.316,0.115,0.152,0.999,0.412,0.395,0.211,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
10233,Bruno Méndez,D,Granada CF,19,Spain,La Liga,2023,1349.0,14.803,15,9,2,6,2,0,0.991,0.533,0.664,0.239,0.197,0.173,0.58,0.316,0.23,0.152,0.989,0.533,0.68,0.238,0.064,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
48014,Aiham Ousou,D,Cadiz,18,Spain,La Liga,2023,418.0,4.822,5,4,1,1,0,0,0.99,0.459,0.377,0.249,0.0,0.173,0.199,0.316,0.0469,0.152,0.99,0.459,0.38,0.248,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
48,Saúl Ñíguez,M,Atletico Madrid,4,Spain,La Liga,2023,1399.0,15.278,14,5,20,9,1,4,0.989,0.284,0.291,0.131,0.0886,0.173,0.188,0.316,0.0,0.152,0.986,0.284,0.274,0.131,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
2472,Rodrigo de Paul,M,Atletico Madrid,4,Spain,La Liga,2023,2091.0,22.775,25,5,9,20,3,5,0.987,0.283,0.311,0.129,0.0647,0.173,0.2,0.316,0.00215,0.152,0.984,0.283,0.297,0.129,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
583,João Félix,F,Barcelona,2,Spain,La Liga,2023,1560.0,17.07,18,3,12,15,7,3,0.971,0.333,0.504,0.15,0.201,0.173,0.392,0.316,0.204,0.152,0.971,0.333,0.465,0.15,0.0665,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
396623,Pau Cubarsí,D,Barcelona,2,Spain,La Liga,2023,1569.0,17.281,18,13,1,5,0,0,0.967,0.358,0.524,0.185,0.278,0.173,0.529,0.316,0.0631,0.152,0.967,0.358,0.543,0.184,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
101814,Ronald Araújo,D,Barcelona,2,Spain,La Liga,2023,2058.0,22.152,21,20,4,1,1,2,0.965,0.368,0.44,0.152,0.25,0.173,0.404,0.316,0.12,0.152,0.965,0.368,0.442,0.152,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47276,Íñigo Lekue,D,Athletic Club,5,Spain,La Liga,2023,2035.0,22.316,22,18,5,4,0,2,0.96,0.505,0.24,0.188,0.00787,0.173,0.0905,0.316,0.0,0.152,0.96,0.505,0.19,0.187,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
538,Frenkie de Jong,M,Barcelona,2,Spain,La Liga,2023,1687.0,18.19,20,17,0,3,2,0,0.941,0.406,0.323,0.188,0.0,0.173,0.139,0.316,0.0738,0.152,0.941,0.406,0.296,0.187,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47273,Yuri Berchiche,D,Athletic Club,5,Spain,La Liga,2023,1941.0,21.512,22,16,5,6,3,1,0.936,0.503,0.253,0.179,0.0,0.173,0.0869,0.316,-0.0239,0.152,0.936,0.503,0.193,0.178,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
1568,Unknown,Unknown,Real Betis,7,Spain,La Liga,2023,31.0,0.338,0,0,2,0,0,0,0.934,0.758,-0.065,0.408,0.0,0.173,0.0,0.316,0.0265,0.152,0.934,0.758,-0.058,0.407,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47294,Iñaki Williams,M,Athletic Club,5,Spain,La Liga,2023,2876.0,31.726,32,19,2,13,12,3,0.934,0.394,0.385,0.209,0.225,0.173,0.366,0.316,0.0163,0.152,0.934,0.394,0.342,0.208,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
372,Éder Militão,D,Real Madrid,1,Spain,La Liga,2023,486.0,5.613,6,3,4,3,0,0,0.918,0.601,0.799,0.229,0.63,0.173,0.786,0.316,0.144,0.152,0.918,0.601,0.771,0.228,0.0706,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
162122,Adrià Altimira,D,Villarreal,8,Spain,La Liga,2023,772.0,8.654,10,4,1,6,0,0,0.912,0.378,0.302,0.217,0.0,0.173,0.142,0.316,0.000779,0.152,0.912,0.378,0.317,0.217,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47549,Unknown,Unknown,Rayo Vallecano,17,Spain,La Liga,2023,14.0,0.159,0,0,2,0,0,0,0.91,0.918,0.225,0.436,0.0,0.173,0.0,0.316,0.0,0.152,0.91,0.918,0.22,0.435,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
385,Óliver Torres,M,Sevilla,15,Spain,La Liga,2023,1652.0,17.941,18,3,9,15,0,1,0.907,0.979,0.235,0.146,0.0781,0.173,0.202,0.316,0.0164,0.152,0.907,0.979,0.231,0.145,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
439616,Unknown,Unknown,Getafe,14,Spain,La Liga,2023,7.0,0.074,0,0,1,0,0,0,0.906,1.17,0.192,0.421,0.0,0.173,0.0,0.316,0.0,0.152,0.909,1.17,0.225,0.419,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47275,Óscar de Marcos,D,Athletic Club,5,Spain,La Liga,2023,2272.0,25.113,26,21,2,5,1,5,0.898,0.49,0.27,0.178,0.0,0.173,0.135,0.316,0.0322,0.152,0.898,0.49,0.232,0.178,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
183799,Nico Williams,M,Athletic Club,5,Spain,La Liga,2023,2283.0,25.2,29,8,2,21,5,11,0.892,0.336,0.439,0.184,0.0954,0.173,0.365,0.316,0.0,0.152,0.892,0.336,0.425,0.184,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
47471,Roger Martí,F,Cadiz,18,Spain,La Liga,2023,1357.0,14.981,18,3,5,15,2,3,0.892,0.334,0.272,0.183,0.152,0.173,0.199,0.316,0.0792,0.152,0.892,0.334,0.297,0.182,0.00866,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
336594,Pablo Barrios,M,Atletico Madrid,4,Spain,La Liga,2023,1578.0,17.369,17,8,7,9,0,1,0.889,0.271,0.216,0.129,0.0416,0.173,0.15,0.316,0.0349,0.152,0.887,0.271,0.219,0.129,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
924,Francis Coquelin,M,Villarreal,8,Spain,La Liga,2023,922.0,10.072,10,2,7,8,0,0,0.886,0.335,0.43,0.198,0.222,0.173,0.341,0.316,0.161,0.152,0.886,0.335,0.398,0.197,0.0796,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
50048,Vedat Muriqi,F,Mallorca,12,Spain,La Liga,2023,2359.0,25.889,25,19,4,6,9,2,0.886,0.375,0.321,0.151,0.0781,0.173,0.228,0.316,0.0738,0.152,0.885,0.375,0.287,0.151,0.0,0.0474,False,,,380,380,0,False,0.0002573684996610928,0.0002573684996610928
