player_id,player_name,position,team(s),league_position,country,league,season,minutes_played,FTE_games_played,games_started,full_games_played,games_subbed_on,games_subbed_off,goals,assists,contribution_ols,contribution_ols_std,ridge_contribution_alpha_10_0,ridge_contribution_alpha_10_0_std,lasso_contribution_alpha_0_001,lasso_contribution_alpha_0_001_std,lasso_contribution_alpha_best,lasso_contribution_alpha_best_std,partialled_lasso_contribution_alpha_best,partialled_lasso_contribution_alpha_best_std,partialled_contribution_ols,partialled_contribution_ols_std,partialled_ridge_contribution_alpha_10_0,partialled_ridge_contribution_alpha_10_0_std,partialled_lasso_contribution_alpha_0_001,partialled_lasso_contribution_alpha_0_001_std,is_pooled_member,pooled_group_key,other_players_same_minutes,total_regular_games,valid_regular_games,missing_games_count,no_observations,lasso_alpha_selected,partialled_lasso_alpha_selected
402272,Unknown,Unknown,PSV Eindhoven,1,Netherlands,Eredivisie,2023,16.0,0.176,0,0,3,0,0,1,1.89,2.16,0.903,0.503,0.0,0.251,0.417,0.349,0.0,0.141,1.89,2.16,0.859,0.502,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
319517,A. Milambo,M,Feyenoord,2,Netherlands,Eredivisie,2023,219.0,2.393,3,0,5,3,1,1,1.8,0.774,0.967,0.298,0.522,0.251,0.757,0.349,0.335,0.141,1.8,0.774,0.956,0.297,0.128,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
144735,Unknown,Unknown,Fortuna Sittard,10,Netherlands,Eredivisie,2023,40.0,0.437,0,0,6,0,0,0,1.6,0.821,0.309,0.445,0.0,0.251,0.0,0.349,0.0,0.141,1.6,0.821,0.282,0.443,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
409840,Unknown,Unknown,PSV Eindhoven,1,Netherlands,Eredivisie,2023,3.0,0.033,0,0,1,0,1,0,1.59,2.83,0.206,0.403,0.0,0.251,0.0,0.349,0.0,0.141,1.59,2.83,0.196,0.401,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
325365,L. Everink,D,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,284.0,3.186,2,0,5,2,0,0,1.59,0.839,0.492,0.335,0.205,0.251,0.336,0.349,0.181,0.141,1.59,0.839,0.472,0.334,0.00318,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
330456,A. Guessand,D,FC Volendam,18,Netherlands,Eredivisie,2023,41.0,0.459,1,0,1,1,0,0,1.54,0.794,1.0,0.441,0.452,0.251,0.967,0.349,0.0119,0.141,1.54,0.794,1.05,0.44,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
36910,C. Stengs,M,Feyenoord,2,Netherlands,Eredivisie,2023,2102.0,23.844,26,7,3,19,6,12,1.52,0.728,0.843,0.202,0.568,0.251,0.665,0.349,0.228,0.141,1.52,0.728,0.806,0.201,0.115,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
25321,Unknown,Unknown,Ajax,5,Netherlands,Eredivisie,2023,65.0,0.698,0,0,2,0,1,0,1.52,0.812,0.644,0.446,0.0,0.251,0.18,0.349,0.0595,0.141,1.52,0.812,0.632,0.445,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37451,M. Deijl,D,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,2785.0,30.933,32,29,0,3,1,2,1.45,0.908,0.115,0.352,-0.0326,0.251,0.0,0.349,0.204,0.141,1.45,0.908,0.102,0.351,0.0197,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
94562,S. Giménez,F,Feyenoord,2,Netherlands,Eredivisie,2023,2396.0,27.023,29,14,1,15,23,6,1.39,0.832,0.626,0.283,0.167,0.251,0.388,0.349,0.116,0.141,1.39,0.832,0.578,0.282,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
338229,M. Robberechts,F,Fortuna Sittard,10,Netherlands,Eredivisie,2023,219.0,2.393,2,0,8,2,1,0,1.37,0.543,0.733,0.275,0.574,0.251,0.751,0.349,0.33,0.141,1.37,0.543,0.734,0.275,0.218,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
138847,N. Markelo,D,Fortuna Sittard,10,Netherlands,Eredivisie,2023,78.0,0.88,1,0,2,1,0,0,1.36,0.843,0.219,0.424,0.0,0.251,0.0,0.349,0.0283,0.141,1.36,0.843,0.243,0.422,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
47279,Iñigo Córdoba,M,Fortuna Sittard,10,Netherlands,Eredivisie,2023,2663.0,29.355,31,10,2,21,4,2,1.35,0.538,0.468,0.219,0.346,0.251,0.408,0.349,0.179,0.141,1.35,0.538,0.474,0.219,0.123,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
191230,R. Vita,M,Fortuna Sittard,10,Netherlands,Eredivisie,2023,597.0,6.551,6,2,9,4,0,0,1.32,0.574,0.355,0.273,0.0,0.251,0.156,0.349,0.0,0.141,1.32,0.574,0.35,0.273,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
19065,Ivo Pinto,D,Fortuna Sittard,10,Netherlands,Eredivisie,2023,2827.0,31.184,32,26,0,6,0,4,1.32,0.736,0.325,0.332,0.163,0.251,0.109,0.349,0.0976,0.141,1.32,0.736,0.318,0.331,0.0772,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
408853,M. Rots,D,Twente,3,Netherlands,Eredivisie,2023,69.0,0.711,1,0,0,1,0,0,1.3,1.12,0.195,0.418,0.0,0.251,0.0,0.349,0.0,0.141,1.3,1.12,0.148,0.417,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
203755,D. James,D,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,87.0,0.929,1,0,4,1,0,0,1.27,1.18,0.162,0.404,0.0,0.251,0.0,0.349,0.0148,0.141,1.27,1.18,0.187,0.403,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
241,M. Sadílek,M,Twente,3,Netherlands,Eredivisie,2023,2676.0,30.088,31,27,0,4,1,3,1.26,0.488,0.551,0.25,0.403,0.251,0.521,0.349,0.157,0.141,1.26,0.488,0.548,0.249,0.0369,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
151166,Unknown,Unknown,Heerenveen,11,Netherlands,Eredivisie,2023,244.0,2.769,0,0,16,0,1,0,1.26,0.894,0.79,0.305,0.173,0.251,0.581,0.349,0.18,0.141,1.26,0.894,0.813,0.304,0.0471,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37783,Unknown,Unknown,Almere City FC,13,Netherlands,Eredivisie,2023,34.0,0.363,0,0,2,0,1,0,1.23,3.3,0.0866,0.329,0.0,0.251,0.0,0.349,0.0,0.141,1.23,3.3,0.1,0.328,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
7529,G. Trauner,D,Feyenoord,2,Netherlands,Eredivisie,2023,1338.0,15.221,16,9,3,7,1,2,1.22,0.754,0.666,0.222,0.447,0.251,0.559,0.349,0.264,0.141,1.22,0.754,0.6,0.221,0.137,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
330359,Unknown,Unknown,Almere City FC,13,Netherlands,Eredivisie,2023,37.0,0.394,0,0,1,0,0,1,1.2,1.75,0.172,0.399,0.0,0.251,0.0,0.349,0.0,0.141,1.2,1.75,0.178,0.398,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
161883,Y. Regeer,D,Twente,3,Netherlands,Eredivisie,2023,1737.0,19.493,18,8,14,10,2,1,1.19,0.493,0.394,0.185,0.367,0.251,0.383,0.349,0.0905,0.141,1.19,0.493,0.366,0.185,0.0482,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37781,E. Linthorst,M,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,2365.0,26.435,30,17,1,13,1,1,1.17,0.436,0.435,0.219,0.349,0.251,0.438,0.349,0.0399,0.141,1.17,0.436,0.446,0.218,0.0225,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
456142,Unknown,Unknown,Heerenveen,11,Netherlands,Eredivisie,2023,14.0,0.152,0,0,1,0,0,0,1.17,1.38,0.415,0.492,0.0,0.251,0.0,0.349,0.0,0.141,1.17,1.38,0.414,0.49,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
30833,Alessio da Cruz,F,Fortuna Sittard,10,Netherlands,Eredivisie,2023,389.0,4.376,3,0,12,3,1,1,1.16,0.58,0.306,0.269,0.0529,0.251,0.134,0.349,0.0,0.141,1.16,0.58,0.295,0.268,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37040,S. van Wermeskerken,D,NEC Nijmegen,6,Netherlands,Eredivisie,2023,170.0,1.867,1,0,2,1,0,0,1.15,0.539,0.89,0.33,0.76,0.251,0.864,0.349,0.14,0.141,1.15,0.539,0.9,0.329,0.0367,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
162452,D. Rensch,D,Ajax,5,Netherlands,Eredivisie,2023,2228.0,24.787,26,21,2,5,2,4,1.15,0.53,0.506,0.207,0.467,0.251,0.528,0.349,0.207,0.141,1.15,0.53,0.503,0.206,0.122,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
244,S. Bergwijn,F,Ajax,5,Netherlands,Eredivisie,2023,1964.0,21.932,23,15,1,8,12,4,1.14,0.454,0.588,0.189,0.392,0.251,0.49,0.349,0.148,0.141,1.14,0.454,0.591,0.189,0.107,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
469478,Unknown,Unknown,Fortuna Sittard,10,Netherlands,Eredivisie,2023,1.0,0.011,0,0,1,0,0,0,1.14,3.35,0.0358,0.286,0.0,0.251,0.0,0.349,0.0,0.141,1.14,3.35,0.0216,0.285,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
378962,Unknown,Unknown,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,46.0,0.516,0,0,4,0,0,0,1.14,0.807,0.371,0.426,0.0,0.251,0.0673,0.349,0.29,0.141,1.14,0.807,0.345,0.424,0.164,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
336578,J. Banel,F,Ajax,5,Netherlands,Eredivisie,2023,82.0,0.893,1,0,4,1,0,1,1.13,0.649,0.556,0.393,0.108,0.251,0.295,0.349,0.0,0.141,1.13,0.649,0.549,0.392,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
442963,B. van Driel,,FC Volendam,18,Netherlands,Eredivisie,2023,232.0,2.534,2,0,6,2,0,0,1.12,0.644,0.737,0.298,0.503,0.251,0.679,0.349,0.0,0.141,1.12,0.644,0.801,0.297,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
93006,D. van der Kust,D,Sparta Rotterdam,8,Netherlands,Eredivisie,2023,2505.0,27.763,27,26,3,1,1,6,1.09,0.831,0.727,0.323,0.252,0.251,0.538,0.349,0.2,0.141,1.09,0.831,0.697,0.322,0.00419,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37273,K. Peterson,M,Fortuna Sittard,10,Netherlands,Eredivisie,2023,584.0,6.498,6,0,12,6,0,2,1.08,0.536,0.0906,0.225,-0.0249,0.251,-0.0138,0.349,0.0,0.141,1.08,0.536,0.0951,0.225,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
162143,T. Baeten,F,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,875.0,9.688,8,0,18,8,0,2,1.07,0.379,0.52,0.191,0.279,0.251,0.386,0.349,0.0857,0.141,1.07,0.379,0.534,0.191,0.0434,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
706,J. Brenet,D,Twente,3,Netherlands,Eredivisie,2023,1083.0,12.082,13,8,2,5,2,2,1.06,0.537,0.282,0.227,0.288,0.251,0.301,0.349,0.091,0.141,1.06,0.537,0.257,0.226,0.0675,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
342163,Unknown,Unknown,Feyenoord,2,Netherlands,Eredivisie,2023,261.0,2.867,0,0,13,0,2,3,1.06,0.754,0.436,0.277,0.0,0.251,0.208,0.349,0.0843,0.141,1.06,0.754,0.41,0.276,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
25358,J. Dilrosun,M,Feyenoord,2,Netherlands,Eredivisie,2023,310.0,3.442,3,1,5,2,1,1,1.06,0.717,0.522,0.282,0.299,0.251,0.372,0.349,0.0,0.141,1.06,0.717,0.499,0.281,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
38129,P. Gladon,F,Fortuna Sittard,10,Netherlands,Eredivisie,2023,173.0,1.865,2,1,0,1,0,0,1.05,0.758,0.472,0.364,0.271,0.251,0.362,0.349,0.394,0.141,1.05,0.758,0.477,0.363,0.181,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37435,Deroy Duarte,M,Fortuna Sittard,10,Netherlands,Eredivisie,2023,2442.0,26.977,27,25,1,2,2,0,1.05,0.555,0.335,0.25,0.259,0.251,0.383,0.349,0.0216,0.141,1.05,0.555,0.317,0.249,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37254,R. Pröpper,D,Twente,3,Netherlands,Eredivisie,2023,2738.0,30.643,33,27,0,6,3,0,1.05,0.735,0.244,0.297,0.0678,0.251,0.112,0.349,0.0,0.141,1.05,0.735,0.187,0.296,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
36981,P. van Amersfoort,F,Heerenveen,11,Netherlands,Eredivisie,2023,2116.0,23.8,26,5,5,21,10,1,1.04,0.864,0.797,0.256,0.235,0.251,0.625,0.349,0.212,0.141,1.04,0.864,0.822,0.255,0.0727,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37670,D. Mirani,M,FC Volendam,18,Netherlands,Eredivisie,2023,2922.0,32.19,34,25,0,9,3,1,1.04,0.633,0.562,0.278,0.0886,0.251,0.357,0.349,0.132,0.141,1.04,0.633,0.616,0.277,0.0267,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
30471,M. Dijks,D,Fortuna Sittard,10,Netherlands,Eredivisie,2023,2349.0,25.906,27,16,4,11,0,2,1.03,0.541,0.188,0.234,0.0,0.251,0.0954,0.349,0.0503,0.141,1.03,0.541,0.204,0.234,0.0164,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
412879,Unknown,Unknown,Twente,3,Netherlands,Eredivisie,2023,32.0,0.375,0,0,2,0,0,0,1.03,1.03,-0.004,0.465,0.0,0.251,0.0,0.349,0.0,0.141,1.03,1.03,-0.0486,0.464,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
312837,L. Zeefuik,F,"Multiple Teams (AZ Alkmaar, FC Volendam)",Multiple Teams,Netherlands,Eredivisie,2023,818.0,8.978,8,3,14,5,3,2,1.01,0.512,0.801,0.204,0.713,0.251,0.756,0.349,0.308,0.141,1.01,0.512,0.833,0.203,0.3,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
2320,W. Willumsson,M,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,2669.0,29.816,31,25,0,6,7,2,1.0,0.424,0.34,0.237,0.0,0.251,0.141,0.349,0.0491,0.141,1.0,0.424,0.338,0.236,0.043,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
24875,A. Ferati,M,Fortuna Sittard,10,Netherlands,Eredivisie,2023,748.0,8.285,9,2,7,7,0,1,0.999,0.53,0.114,0.222,0.0633,0.251,0.108,0.349,-0.0418,0.141,0.999,0.53,0.128,0.222,-0.0493,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37839,R. Oratmangoen,M,Fortuna Sittard,10,Netherlands,Eredivisie,2023,877.0,9.576,8,1,19,7,0,1,0.995,0.541,0.0851,0.199,0.0,0.251,1.02e-05,0.349,0.0,0.141,0.995,0.541,0.0725,0.199,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
450926,A. Visser,F,Vitesse,17,Netherlands,Eredivisie,2023,252.0,2.67,2,0,7,2,0,0,0.987,0.509,0.805,0.296,0.388,0.251,0.576,0.349,0.165,0.141,0.987,0.509,0.818,0.295,0.0598,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
38725,J. Lonwijk,F,Fortuna Sittard,10,Netherlands,Eredivisie,2023,1031.0,11.483,13,1,2,12,3,2,0.98,0.513,0.0566,0.22,0.0,0.251,0.0,0.349,0.0685,0.141,0.98,0.513,0.037,0.22,0.0391,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
1993,O. Özyakup,M,Fortuna Sittard,10,Netherlands,Eredivisie,2023,973.0,10.726,10,1,12,9,1,1,0.978,0.54,0.0863,0.214,0.0,0.251,0.0567,0.349,0.0302,0.141,0.978,0.54,0.0932,0.214,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
7783,I. Nicolăescu,F,Heerenveen,11,Netherlands,Eredivisie,2023,699.0,7.918,7,0,12,7,5,0,0.972,0.833,0.658,0.279,0.0123,0.251,0.44,0.349,0.242,0.141,0.972,0.833,0.668,0.278,0.105,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
72155,A. Ueda,F,Feyenoord,2,Netherlands,Eredivisie,2023,796.0,8.976,5,3,21,2,5,2,0.943,0.809,0.237,0.249,0.0,0.251,0.0364,0.349,-0.016,0.141,0.943,0.809,0.186,0.248,-0.0647,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
328141,T. Beelen,D,Feyenoord,2,Netherlands,Eredivisie,2023,1255.0,14.27,14,9,6,5,0,0,0.941,0.822,0.323,0.225,0.08,0.251,0.193,0.349,0.069,0.141,0.941,0.822,0.263,0.225,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
278159,A. Kaplan,D,Ajax,5,Netherlands,Eredivisie,2023,949.0,10.523,10,9,1,1,0,1,0.938,0.546,0.237,0.263,0.0,0.251,0.0643,0.349,-0.0177,0.141,0.938,0.546,0.208,0.263,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
301465,A. Anello,M,Sparta Rotterdam,8,Netherlands,Eredivisie,2023,210.0,2.304,1,0,7,1,0,0,0.927,0.758,0.648,0.295,0.306,0.251,0.497,0.349,0.0516,0.141,0.927,0.758,0.66,0.294,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37742,G. Smal,D,Twente,3,Netherlands,Eredivisie,2023,2066.0,23.101,24,14,2,10,0,3,0.92,0.496,0.0949,0.213,0.0,0.251,0.0407,0.349,0.0961,0.141,0.92,0.496,0.0679,0.212,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
36934,T. van den Belt,M,Feyenoord,2,Netherlands,Eredivisie,2023,253.0,2.908,3,0,6,3,0,0,0.917,0.799,0.318,0.3,0.0,0.251,0.121,0.349,0.0105,0.141,0.917,0.799,0.266,0.299,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
113586,B. Adekanye,M,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,1834.0,20.413,23,7,5,16,0,5,0.911,0.356,0.46,0.188,0.228,0.251,0.311,0.349,0.0692,0.141,0.911,0.356,0.462,0.187,0.0272,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
92980,Unknown,Unknown,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,12.0,0.138,0,0,6,0,0,0,0.91,1.14,0.353,0.496,0.0,0.251,0.0,0.349,0.0,0.141,0.91,1.14,0.351,0.494,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37890,J. Schouten,M,PSV Eindhoven,1,Netherlands,Eredivisie,2023,2406.0,27.014,28,22,1,6,4,0,0.908,1.94,0.82,0.206,0.652,0.251,0.795,0.349,0.218,0.141,0.908,1.94,0.756,0.205,0.064,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
2380,C. Akpom,F,Ajax,5,Netherlands,Eredivisie,2023,1054.0,11.751,8,3,17,5,11,3,0.898,0.485,0.397,0.192,0.279,0.251,0.336,0.349,0.208,0.141,0.898,0.485,0.398,0.191,0.126,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
8935,A. Van Hoorenbeeck,D,Twente,3,Netherlands,Eredivisie,2023,476.0,5.336,3,2,13,2,0,0,0.895,0.723,0.0739,0.28,0.0,0.251,0.0,0.349,-0.096,0.141,0.895,0.723,0.0311,0.279,-0.0306,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
143830,Y. Kitala,F,Almere City FC,13,Netherlands,Eredivisie,2023,482.0,5.253,5,0,10,6,2,0,0.892,0.491,0.499,0.215,0.354,0.251,0.405,0.349,0.104,0.141,0.892,0.491,0.489,0.214,0.0459,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
14394,L. Ivanušec,F,Feyenoord,2,Netherlands,Eredivisie,2023,1147.0,12.992,14,2,10,12,3,5,0.888,0.712,0.321,0.197,0.0567,0.251,0.161,0.349,0.0384,0.141,0.888,0.712,0.278,0.197,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
272726,D. Rots,M,Twente,3,Netherlands,Eredivisie,2023,2587.0,29.017,33,10,0,23,7,10,0.883,0.486,0.257,0.253,0.153,0.251,0.212,0.349,0.0,0.141,0.883,0.486,0.239,0.252,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
129066,Unknown,Unknown,Heerenveen,11,Netherlands,Eredivisie,2023,18.0,0.196,0,0,4,0,0,0,0.873,1.32,0.524,0.491,0.0,0.251,0.0,0.349,0.366,0.141,0.873,1.32,0.536,0.489,0.149,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37028,F. Stokkers,F,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,370.0,4.092,2,0,12,2,0,2,0.868,0.425,0.352,0.232,0.148,0.251,0.242,0.349,0.0565,0.141,0.868,0.425,0.345,0.231,0.0199,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
392417,Unknown,Unknown,PEC Zwolle,12,Netherlands,Eredivisie,2023,5.0,0.057,0,0,1,0,0,0,0.866,2.08,0.441,0.434,0.0,0.251,0.0,0.349,0.0,0.141,0.866,2.08,0.451,0.432,0.0,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
128765,S. Tengstedt,M,GO Ahead Eagles,9,Netherlands,Eredivisie,2023,401.0,4.389,2,0,12,2,0,2,0.861,0.458,0.253,0.256,0.0,0.251,0.0766,0.349,0.095,0.141,0.861,0.458,0.231,0.255,0.0543,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
37147,B. Nieuwkoop,D,Feyenoord,2,Netherlands,Eredivisie,2023,830.0,9.537,9,2,12,7,1,1,0.855,0.707,0.312,0.216,0.0997,0.251,0.171,0.349,0.184,0.141,0.855,0.707,0.264,0.215,0.058,0.077,0,,,306,306,0,0,0.0004418805776862505,0.0004418805776862505
